,name,target,pred
65,Bi_Br_mp-1184036,-0.7410210049999999,-0.497543
66,Bi_Br_mp-1186010,-0.7413639162500001,-0.4970701
67,Bi_Br_mp-1186447,-0.7409772012500002,-0.5060698
68,Bi_Br_mp-1187486,-0.0611503450000001,-0.09151173
69,Bi_Br_mp-1187952,-0.7415206050000003,-0.48368645
70,Bi_Br_mp-12108,-0.3004092166666663,-0.3611923
71,Bi_Br_mp-1219920,-0.2028566,-0.11843543
72,Bi_Br_mp-12565,-0.3710633639999997,-0.31565672
73,Bi_Br_mp-1404,-0.2663945475,-0.4418185
74,Bi_Br_mp-15659,-0.2171542739999999,-0.3674767
75,Bi_Br_mp-1592,-0.4913107733333331,-0.4069426
76,Bi_Br_mp-1714,-0.5819575333333334,-0.42618698
77,Bi_Br_mp-1755,-0.538755320625,-0.20469278
78,Bi_Br_mp-19871,0.40214144,-0.2456381
79,Bi_Br_mp-20599,-0.4336006000000001,-0.33033302
80,Bi_Br_mp-2103,-0.0611507575000001,-0.08993146
81,Bi_Br_mp-21318,-0.4333105516666666,-0.30444688
82,Bi_Br_mp-22079,-0.34905291875,-0.44103533
83,Bi_Br_mp-2409,-0.5835157592857144,-0.46074027
84,Bi_Br_mp-2685,-0.0844096649999999,-0.20085236
85,Bi_Br_mp-2851,-0.4337460316666668,-0.29590032
86,Bi_Br_mp-30354,-0.3705408439999999,-0.3587073
87,Bi_Br_mp-30371,-0.1541653687500002,-0.10199778
88,Bi_Br_mp-31337,-0.0611554249999999,-0.090233356
89,Bi_Br_mp-32861,-0.693846741363636,-0.4570313
90,Bi_Br_mp-580357,-0.0610869475000002,-0.08885124
91,Bi_Br_mp-611,-0.7449213662500003,-0.5086262
92,Bi_Br_mp-865144,-0.740980735,-0.5069244
93,Bi_Br_mp-865362,-0.2405461625000002,-0.19167037
94,Bi_Br_mp-8675,-0.1204142175,-0.44862106
95,Bi_Br_mp-867865,-0.741335785,-0.49483517
96,Bi_Br_mp-936,-0.2842737579999997,-0.12468292
97,Bi_Br_mp-973402,-0.231947555,-0.1228524
98,Bi_Br_mp-973834,-0.06114562,-0.08892113
99,Bi_Br_mp-985296,-0.2405866300000001,-0.1905287
100,Bi_C_mp-1017579,2.386598563999999,1.4720948
101,Bi_C_mp-1018179,1.6639652266666662,0.47487313
102,Bi_C_mp-21318,1.4261609250000002,0.62731576
103,Bi_C_mp-662,1.7523082424999998,1.2658105
104,Bi_Cl_mp-1008488,-0.1269115862499998,-0.77898866
105,Bi_Cl_mp-1018179,-0.4558842049999996,-0.94695413
106,Bi_Cl_mp-1030,0.2541457846875004,-0.3056872
107,Bi_Cl_mp-11800,-0.5031548514285714,-0.8481763
108,Bi_Cl_mp-1190478,-0.6954758441666667,-0.89723086
109,Bi_Cl_mp-1219920,-0.3854353637499996,-0.55741215
110,Bi_Cl_mp-1755,-0.5965797418749998,-0.74870884
111,Bi_Cl_mp-20599,-0.6218163649999996,-0.920647
112,Bi_Cl_mp-22236,-0.86675603625,-0.95437056
113,Bi_Cl_mp-2258,-0.0508309043750001,-0.42265815
114,Bi_Cl_mp-2685,-0.2729617237499999,-0.81102854
115,Bi_Cl_mp-2851,-0.62207621,-0.91174954
116,Bi_Cl_mp-31337,-0.3398279856249999,-0.37836352
117,Bi_Cl_mp-358,-0.2462659437500001,-0.8361661
118,Bi_Cl_mp-522,-0.2730565337499997,-0.816505
119,Bi_Cl_mp-662,-0.12659387875,-0.78011674
120,Bi_Cl_mp-8675,-0.2879466649999997,-0.88571304
121,Bi_Cl_mp-947,-0.528918313333333,-1.0141582
122,Bi_Cl_mp-973402,-0.4989876181250001,-0.29523057
123,Bi_Cl_mp-982261,-0.6221062899999996,-0.91783935
124,Bi_Cl_mp-985805,-0.7838040666666662,-0.8330529
125,Bi_F_mp-1079938,-0.6159972593750003,-1.1848564
126,Bi_F_mp-1095302,-2.0223804075,-2.0216177
127,Bi_F_mp-1190478,-2.0043000783333333,-1.8792554
128,Bi_F_mp-1219920,-1.2227098737499995,-1.6026766
129,Bi_F_mp-1229015,-1.2224031137499995,-1.5915207
130,Bi_F_mp-1404,-1.2890599212499998,-1.5061581
131,Bi_F_mp-15659,-1.5319926954999996,-1.6503803
132,Bi_F_mp-1851,-2.047158125,-2.0999544
133,Bi_F_mp-1963,-1.10724881375,-1.6469972
134,Bi_F_mp-19871,-0.968860825,-1.7991992
135,Bi_F_mp-20599,-1.7390210199999998,-1.8974848
136,Bi_F_mp-20622,-2.4625442143750003,-2.2329094
137,Bi_F_mp-21318,-1.7384144716666663,-1.905232
138,Bi_F_mp-21400,-1.6209103584999998,-1.1632295
139,Bi_F_mp-22205,-1.4048666237500005,-1.4469252
140,Bi_F_mp-22236,-2.3965479000000003,-2.1791503
141,Bi_F_mp-2258,-0.500572074375,-1.390836
142,Bi_F_mp-2685,-1.10728628875,-1.6431632
143,Bi_F_mp-30371,-0.8831713453124994,-1.5163119
144,Bi_F_mp-31337,-2.070128875625,-2.0297275
145,Bi_F_mp-32861,-2.244391360909091,-1.8621646
146,Bi_F_mp-522,-1.1070684787499996,-1.6454442
147,Bi_F_mp-542106,-1.9861381425,-1.8739872
148,Bi_F_mp-570113,-0.96873905,-1.8139393
149,Bi_F_mp-580357,-2.0698035906250003,-2.0432723
150,Bi_F_mp-684798,-2.0015767541666665,-1.8653855
151,Bi_F_mp-7189,-1.2120421400000003,-1.7387474
152,Bi_F_mp-862589,-2.1673744906250003,-2.0467215
153,Bi_F_mp-862798,-2.221023943125,-1.934999
154,Bi_F_mp-8675,-1.21257550375,-1.6870935
155,Bi_F_mp-867865,-2.167290205625,-2.049354
156,Bi_F_mp-947,-1.6120368850000002,-2.0593357
157,Bi_F_mp-973402,-2.197811745625,-1.9451382
158,Bi_Hg_mp-1018029,0.070682305,0.023334801
159,Bi_Hg_mp-1018179,0.0705845499999998,0.08865398
160,Bi_Hg_mp-1018807,0.1259194566666665,0.057626933
161,Bi_Hg_mp-1023934,0.1290605999999998,0.046610415
162,Bi_Hg_mp-1070,0.1888416949999998,0.037733346
163,Bi_Hg_mp-1071078,0.0251893083333332,0.06745672
164,Bi_Hg_mp-10711,0.06592949,0.096942574
165,Bi_Hg_mp-1079467,0.03471548625,0.07761726
166,Bi_Hg_mp-10909,0.0902108433333331,0.103137165
167,Bi_Hg_mp-1120781,0.0757086735714285,0.024002224
168,Bi_Hg_mp-11470,0.1125093466666665,0.0002912283
169,Bi_Hg_mp-11800,0.0285558499999997,0.06135714
170,Bi_Hg_mp-1183647,0.063602055,0.1177398
171,Bi_Hg_mp-1183967,0.1002617700000001,0.10397056
172,Bi_Hg_mp-1184018,0.0635928675000001,0.11700931
173,Bi_Hg_mp-1184036,0.08517614875,0.10213566
174,Bi_Hg_mp-1186010,0.0852004312500001,0.10234138
175,Bi_Hg_mp-1187952,0.08502356875,0.103579134
176,Bi_Hg_mp-1217269,0.029644173333333,0.10023108
177,Bi_Hg_mp-1219920,0.0226501649999999,0.010781229
178,Bi_Hg_mp-1226718,0.0480353,0.046208918
179,Bi_Hg_mp-1226736,0.0452603225000001,0.14922583
180,Bi_Hg_mp-1229015,0.022514155,0.013159454
181,Bi_Hg_mp-12565,0.069036312,0.09410465
182,Bi_Hg_mp-12635,0.069124872,0.09613672
183,Bi_Hg_mp-12723,0.0181349549999998,0.063637465
184,Bi_Hg_mp-1297,0.0275231045454547,0.078602225
185,Bi_Hg_mp-1404,0.0012016224999999,0.10354704
186,Bi_Hg_mp-15659,0.0657031840000001,0.10677615
187,Bi_Hg_mp-1592,0.0459477799999999,0.122487366
188,Bi_Hg_mp-1634,0.1282556399999999,0.22397631
189,Bi_Hg_mp-1684,0.0708235899999998,0.024860263
190,Bi_Hg_mp-174,0.066568358125,0.10384798
191,Bi_Hg_mp-1755,0.0527741525,0.100856304
192,Bi_Hg_mp-1912,0.0706911849999998,0.029487073
193,Bi_Hg_mp-1963,0.039093775,0.04322508
194,Bi_Hg_mp-19856,0.0618341574999998,0.0739356
195,Bi_Hg_mp-19871,0.1641013699999997,0.046749324
196,Bi_Hg_mp-20559,0.076527504375,0.0852046
197,Bi_Hg_mp-20599,0.044597875,0.09635031
198,Bi_Hg_mp-20619,0.0129970062499999,0.10174167
199,Bi_Hg_mp-20683,-0.006572487,0.026693374
200,Bi_Hg_mp-20862,0.0238234549999999,0.07325426
201,Bi_Hg_mp-20901,0.0738537924999998,0.07348928
202,Bi_Hg_mp-2103,0.1002058675000001,0.10526243
203,Bi_Hg_mp-21318,0.0456246166666665,0.102831244
204,Bi_Hg_mp-22079,0.01379873625,0.11458421
205,Bi_Hg_mp-22146,0.0398783725,0.11497176
206,Bi_Hg_mp-22745,0.0739851899999998,0.05210954
207,Bi_Hg_mp-23164,0.0569762520000001,0.12750345
208,Bi_Hg_mp-2685,0.0570041049999998,0.07571322
209,Bi_Hg_mp-30343,0.10009581,0.1043919
210,Bi_Hg_mp-30371,0.027158091875,0.11593029
211,Bi_Hg_mp-31337,0.1002125525000001,0.105390966
212,Bi_Hg_mp-358,0.0844823033333333,-0.007119179
213,Bi_Hg_mp-423,0.0376125411111111,0.077133745
214,Bi_Hg_mp-510099,0.0533497988461538,0.1038008
215,Bi_Hg_mp-522,0.0471611099999997,0.03991747
216,Bi_Hg_mp-541106,0.0380699513636364,0.11005229
217,Bi_Hg_mp-541837,0.0714682800000002,0.11080155
218,Bi_Hg_mp-542106,0.0237054991666664,0.116431296
219,Bi_Hg_mp-570896,0.0447248316666666,0.095871925
220,Bi_Hg_mp-571033,0.0432904574999999,0.051627308
221,Bi_Hg_mp-573,0.0674928971428569,0.09225103
222,Bi_Hg_mp-611,0.0347199412500001,0.077884406
223,Bi_Hg_mp-662,0.0619837274999999,0.07286349
224,Bi_Hg_mp-669720,0.0128948100000002,0.118058085
225,Bi_Hg_mp-684798,0.0633205724999997,0.071451575
226,Bi_Hg_mp-7189,0.0686501487499997,0.11613974
227,Bi_Hg_mp-8073,0.0236849008333332,0.11952543
228,Bi_Hg_mp-864794,0.100211625,0.105389535
229,Bi_Hg_mp-865144,0.08504651875,0.102941275
230,Bi_Hg_mp-865362,0.0636249175000001,0.11693901
231,Bi_Hg_mp-8675,0.0687026787499998,0.0863114
232,Bi_Hg_mp-936,0.116907948,0.03990385
233,Bi_Hg_mp-947,0.1459583566666665,-0.16276759
234,Bi_Hg_mp-972895,0.0850244774999999,0.103199095
235,Bi_Hg_mp-973402,0.0822752725,0.10128173
236,Bi_Hg_mp-973834,0.10035905,0.10373008
237,Bi_Hg_mp-973839,0.0860756799999999,0.11273345
238,Bi_Hg_mp-974358,0.0866020575000001,0.11419144
239,Bi_Hg_mp-982261,0.0447146899999998,0.091778606
240,Bi_Hg_mp-9835,0.0337484649999998,0.061362565
241,Bi_Hg_mp-985287,0.08517333375,0.10212088
242,Bi_Hg_mp-985296,0.0864987825000001,0.112648845
243,Bi_Hg_mp-985805,-0.0155886983333335,0.12091559
244,Bi_Hg_mp-999549,0.0309429833333331,0.112125516
245,Bi_Hg_mvc-11438,0.1353462999999998,0.09383023
246,Bi_S_mp-1008488,-0.4447955715624996,-0.45059827
247,Bi_S_mp-1018807,-0.3063252120833333,-0.28166413
248,Bi_S_mp-1023934,-0.3015569287499999,-0.28534055
249,Bi_S_mp-1023940,-0.3030395204166662,-0.2784814
250,Bi_S_mp-1069841,-0.6770340198750006,-0.43091923
251,Bi_S_mp-10711,-0.2103888654166673,-0.24387854
252,Bi_S_mp-1078721,-0.3301636073437501,-0.38566777
253,Bi_S_mp-1079467,-0.3165644973437498,-0.21754009
254,Bi_S_mp-1095302,-0.75691720875,-0.5291357
255,Bi_S_mp-1120781,-0.6637986324999997,-0.6027396
256,Bi_S_mp-11470,-0.3146754854166662,-0.23271838
257,Bi_S_mp-11800,-0.6951518317857145,-0.48330638
258,Bi_S_mp-1183627,0.1271323401562498,-0.21112129
259,Bi_S_mp-1183647,-0.15536091484375,-0.21874118
260,Bi_S_mp-1183967,0.1271008551562498,-0.20470697
261,Bi_S_mp-1184018,-0.1553625748437497,-0.21385962
262,Bi_S_mp-1184036,0.0142751314062499,-0.30577224
263,Bi_S_mp-1186010,0.01436000015625,-0.29127896
264,Bi_S_mp-1186447,0.0143140426562498,-0.2963438
265,Bi_S_mp-1187486,0.1276687801562497,-0.20549795
266,Bi_S_mp-1187952,0.01466462390625,-0.2947822
267,Bi_S_mp-1192175,-0.6996002125,-0.41161984
268,Bi_S_mp-1217269,-0.5677654187499996,-0.30656007
269,Bi_S_mp-1219920,-0.5232360315625,-0.2960438
270,Bi_S_mp-1229015,-0.5231348165625,-0.30844578
271,Bi_S_mp-12565,-0.3775513244999999,-0.32767436
272,Bi_S_mp-12635,-0.3776169185,-0.32899004
273,Bi_S_mp-12723,-0.5135099365624995,-0.37385443
274,Bi_S_mp-1297,-0.3046747385511365,-0.35184282
275,Bi_S_mp-1592,-0.6637560429166663,-0.42166302
276,Bi_S_mp-19856,-0.4471332715624996,-0.45593613
277,Bi_S_mp-20411,-0.2847283415624995,-0.41231298
278,Bi_S_mp-20862,-0.4840949104166666,-0.32306212
279,Bi_S_mp-20901,-0.4957024220833332,-0.34551394
280,Bi_S_mp-21165,-0.5571541165624998,-0.38164994
281,Bi_S_mp-22079,-0.5290255740624996,-0.39673838
282,Bi_S_mp-22205,-0.3305556465624999,-0.5614109
283,Bi_S_mp-22309,-0.4957347279166662,-0.33877257
284,Bi_S_mp-22585,-0.4413775587499995,-0.42274716
285,Bi_S_mp-22745,-0.1601956573529418,-0.3132207
286,Bi_S_mp-23164,-0.8075091648750004,-0.68867517
287,Bi_S_mp-2685,-0.3720400165624999,-0.2806198
288,Bi_S_mp-2845,-0.4471340965624995,-0.46032402
289,Bi_S_mp-2851,-0.4184633454166662,-0.30398512
290,Bi_S_mp-30343,0.1271542676562496,-0.21277131
291,Bi_S_mp-31337,0.1271346901562497,-0.20543292
292,Bi_S_mp-423,-0.3919163543055551,-0.2719183
293,Bi_S_mp-488,-0.3132641382291664,-0.25727192
294,Bi_S_mp-522,-0.3720059415624996,-0.27823782
295,Bi_S_mp-542106,-0.736690149583333,-0.42783368
296,Bi_S_mp-570113,0.2355705412500004,-0.2542904
297,Bi_S_mp-571033,-0.5005587040624997,-0.27642843
298,Bi_S_mp-573,-0.6952193832142862,-0.48394665
299,Bi_S_mp-669720,-0.6872707448750006,-0.3487734
300,Bi_S_mp-684798,-0.67980256375,-0.38756832
301,Bi_S_mp-760,-0.4841645854166667,-0.3228534
302,Bi_S_mp-8073,-0.736675249583333,-0.4221681
303,Bi_S_mp-864794,0.1270764201562499,-0.21487753
304,Bi_S_mp-865144,0.0144952939062497,-0.30072552
305,Bi_S_mp-865362,-0.1549360473437495,-0.21195185
306,Bi_S_mp-8675,-0.4519902215625002,-0.40247577
307,Bi_S_mp-867865,0.0147430426562493,-0.29230538
308,Bi_S_mp-936,0.2679261915000005,-0.04262355
309,Bi_S_mp-947,-0.12335228375,-0.27054757
310,Bi_S_mp-972895,0.0142310926562494,-0.2920955
311,Bi_S_mp-973402,-0.0253775548437502,-0.22513163
312,Bi_S_mp-973834,0.1270909701562499,-0.21421471
313,Bi_S_mp-973839,-0.15540139484375,-0.21052578
314,Bi_S_mp-974616,-0.1553963323437504,-0.21232547
315,Bi_S_mp-982261,-0.4386904687499999,-0.39737576
316,Bi_S_mp-985296,-0.1553741923437499,-0.21386977
317,Bi_S_mp-985805,-0.2963913587499996,-0.25991267
318,Bi_S_mp-999549,-0.5250866154166663,-0.23472877
319,Bi_S_mvc-11438,-0.5116089254166667,-0.5455203
320,Bi_Se_mp-1008488,-0.2068660761718748,-0.16380161
321,Bi_Se_mp-1018179,0.0074560017708336,-0.097816885
322,Bi_Se_mp-10711,0.0586174917708335,-0.021503389
323,Bi_Se_mp-1078721,0.0699852069921873,-0.059976965
324,Bi_Se_mp-1079467,0.0866011869921874,-0.06500006
325,Bi_Se_mp-1095302,-0.3397478207291667,-0.20323303
326,Bi_Se_mp-1095493,-0.1502547965624998,-0.16185422
327,Bi_Se_mp-1120781,-0.3236345377678568,-0.24486622
328,Bi_Se_mp-11470,-0.0001071715624997,-0.08176868
329,Bi_Se_mp-11800,-0.3657588413392858,-0.19046707
330,Bi_Se_mp-1183627,0.3663617307421876,-0.0860149
331,Bi_Se_mp-1183647,0.1394639457421878,-0.09252562
332,Bi_Se_mp-1183967,0.3663619532421878,-0.08602896
333,Bi_Se_mp-1184018,0.1392624832421876,-0.09315395
334,Bi_Se_mp-1184036,0.0799522557421874,-0.075663164
335,Bi_Se_mp-1186010,0.0799526619921877,-0.082521796
336,Bi_Se_mp-1186447,0.0800427657421876,-0.07710834
337,Bi_Se_mp-1187486,0.3663868282421876,-0.08669239
338,Bi_Se_mp-1187502,0.3663612407421874,-0.08639763
339,Bi_Se_mp-1187952,0.0804554432421875,-0.071192384
340,Bi_Se_mp-1217269,-0.2408222782291667,-0.16940083
341,Bi_Se_mp-1220390,-0.0442869818749997,-0.11950709
342,Bi_Se_mp-1229015,-0.253798916171875,-0.18781227
343,Bi_Se_mp-12565,0.1604331001250002,-0.039889842
344,Bi_Se_mp-12635,0.160534774125,-0.033321112
345,Bi_Se_mp-12723,-0.2486720261718749,-0.17113945
346,Bi_Se_mp-1297,-0.0806993118678979,-0.17343463
347,Bi_Se_mp-1592,-0.2646610107291665,-0.21571787
348,Bi_Se_mp-1684,-0.1346670911718748,-0.1423489
349,Bi_Se_mp-174,-0.2009101127148436,-0.21007642
350,Bi_Se_mp-1912,-0.134667131171875,-0.14235172
351,Bi_Se_mp-19871,0.4333859151041667,-0.06416808
352,Bi_Se_mp-20411,-0.024617976171875,-0.07207887
353,Bi_Se_mp-20456,-0.3236353099107144,-0.2475576
354,Bi_Se_mp-20619,-0.2444441274218749,-0.21037608
355,Bi_Se_mp-20683,-0.0932582599375003,-0.17334996
356,Bi_Se_mp-20862,-0.1771638815625002,-0.18945754
357,Bi_Se_mp-20901,-0.1502204640625001,-0.16074044
358,Bi_Se_mp-2103,0.3664392107421874,-0.08887456
359,Bi_Se_mp-21165,-0.2340284249218749,-0.21832478
360,Bi_Se_mp-22079,-0.2437018161718751,-0.21087044
361,Bi_Se_mp-22146,-0.3495039277148435,-0.18070987
362,Bi_Se_mp-22205,-0.0974183036718749,-0.25700903
363,Bi_Se_mp-22309,-0.1502848698958333,-0.16166744
364,Bi_Se_mp-22745,0.0557027783088235,-0.17406227
365,Bi_Se_mp-23164,-0.4240932714062502,-0.23597786
366,Bi_Se_mp-28256,-0.0400264800994317,-0.15575661
367,Bi_Se_mp-2851,-0.1172747748958335,-0.18877448
368,Bi_Se_mp-30343,0.3663618557421877,-0.08601861
369,Bi_Se_mp-31337,0.3663594357421877,-0.08604707
370,Bi_Se_mp-358,-0.2510958428385414,-0.16878438
371,Bi_Se_mp-423,-0.0540056060069444,-0.17946166
372,Bi_Se_mp-488,-0.0287250153385413,-0.08004773
373,Bi_Se_mp-570113,0.4333900884375001,-0.06426306
374,Bi_Se_mp-573,-0.3658752341964287,-0.1926626
375,Bi_Se_mp-611,-0.1055195230078123,-0.1754774
376,Bi_Se_mp-684798,-0.2625558440625,-0.20272814
377,Bi_Se_mp-8073,-0.3365226523958332,-0.20847538
378,Bi_Se_mp-864794,0.3663603532421877,-0.08636007
379,Bi_Se_mp-865144,0.0800485944921876,-0.07601723
380,Bi_Se_mp-865362,0.1392436907421874,-0.09495059
381,Bi_Se_mp-8675,-0.141446669921875,-0.20285457
382,Bi_Se_mp-867865,0.0799251432421876,-0.0797873
383,Bi_Se_mp-936,0.445062110125,-0.10144572
384,Bi_Se_mp-972895,0.2796065344921876,-0.09290427
385,Bi_Se_mp-973402,0.2122762407421876,-0.06775482
386,Bi_Se_mp-973834,0.3663621357421878,-0.086046666
387,Bi_Se_mp-973839,0.1296021782421874,-0.09554106
388,Bi_Se_mp-9835,-0.1772335248958333,-0.19035009
389,Bi_Se_mp-985287,0.0841243619921874,-0.06760812
390,Bi_Se_mp-985296,0.1392760457421875,-0.09182797
391,Bi_Se_mp-985805,0.0100713567708332,-0.082813784
392,Bi_Se_mvc-11438,-0.1719424290625001,-0.20897458
393,Bi_Tl_mp-1008488,0.0194319800000002,-0.021311939
394,Bi_Tl_mp-1018179,-0.0836101033333331,-0.053689897
395,Bi_Tl_mp-1023940,-0.0003812633333334,0.054840505
396,Bi_Tl_mp-1070,0.1331433725000002,-0.23277763
397,Bi_Tl_mp-1071078,0.0490747366666669,-0.12773192
398,Bi_Tl_mp-10711,-0.0225358966666667,-0.15628217
399,Bi_Tl_mp-1078721,-0.0780350587500002,-0.059500247
400,Bi_Tl_mp-1079467,-0.0660963850000002,-0.05801773
401,Bi_Tl_mp-1095493,0.0521437416666668,-0.11657183
402,Bi_Tl_mp-1120781,0.1137856342857145,-0.09852818
403,Bi_Tl_mp-11359,-0.0734269866666667,-0.04777789
404,Bi_Tl_mp-11470,0.0641743566666666,-0.040008366
405,Bi_Tl_mp-11800,0.0128893571428569,-0.120925024
406,Bi_Tl_mp-1183627,-0.0579553299999999,-0.0864985
407,Bi_Tl_mp-1183647,-0.0716273850000002,-0.09818962
408,Bi_Tl_mp-1183967,-0.0579810550000003,-0.07215899
409,Bi_Tl_mp-1184018,-0.0693051675,-0.09293592
410,Bi_Tl_mp-1184036,-0.0726035500000001,-0.06537658
411,Bi_Tl_mp-1186010,-0.0725538125000002,-0.072509125
412,Bi_Tl_mp-1186447,-0.0623846275000001,-0.06750396
413,Bi_Tl_mp-1186977,-0.0771691075,-0.06011471
414,Bi_Tl_mp-1187952,-0.07273475625,-0.07000059
415,Bi_Tl_mp-1190478,-0.0449904483333334,-0.118773386
416,Bi_Tl_mp-1217269,0.0493239233333332,-0.15874498
417,Bi_Tl_mp-1220390,-0.0367011340000001,0.007054776
418,Bi_Tl_mp-12565,-0.0472769859999999,-0.039634198
419,Bi_Tl_mp-12635,-0.0474221939999999,-0.04576564
420,Bi_Tl_mp-1297,-0.0180758377272725,-0.11847386
421,Bi_Tl_mp-1404,-0.0956810849999998,-0.115824044
422,Bi_Tl_mp-15659,0.0254087229999999,-0.11834028
423,Bi_Tl_mp-1592,-0.0268867383333333,-0.19140847
424,Bi_Tl_mp-1684,-0.00268522,0.0045622587
425,Bi_Tl_mp-174,-0.030743685625,-0.12806366
426,Bi_Tl_mp-1755,-0.076155709375,-0.07141046
427,Bi_Tl_mp-1912,-0.0027112449999999,0.001678586
428,Bi_Tl_mp-1963,-0.0775127749999997,-0.11980164
429,Bi_Tl_mp-19856,0.019651155,-0.010884404
430,Bi_Tl_mp-19871,0.0922083916666665,-0.052345037
431,Bi_Tl_mp-20456,0.1132818514285714,-0.100565106
432,Bi_Tl_mp-20599,-0.0503100899999999,-0.08445901
433,Bi_Tl_mp-20683,0.0119430370000003,0.06540638
434,Bi_Tl_mp-20862,0.0487432933333333,-0.11535227
435,Bi_Tl_mp-20901,0.0516602066666666,-0.118812114
436,Bi_Tl_mp-2103,-0.0578302525,-0.076872185
437,Bi_Tl_mp-21165,0.1328578500000001,-0.13975935
438,Bi_Tl_mp-22079,-0.0544234162500001,0.0050136447
439,Bi_Tl_mp-22146,-0.0780534749999999,-0.09996569
440,Bi_Tl_mp-22205,0.1330231324999999,-0.2348807
441,Bi_Tl_mp-22309,0.0509442241666668,-0.13242021
442,Bi_Tl_mp-22745,0.1033590270588237,-0.03749141
443,Bi_Tl_mp-23164,-0.0352813835000002,-0.12198615
444,Bi_Tl_mp-2642,-0.00258029,0.0077010393
445,Bi_Tl_mp-2685,-0.0774669600000002,-0.1135454
446,Bi_Tl_mp-28256,0.0104229136363636,-0.058035538
447,Bi_Tl_mp-30343,-0.0578473050000001,-0.07215598
